"samplesize","efficiency","simulation","traindat.seed1","traindat.seed2","traindat.seed3","traindat.seed4","traindat.seed5","traindat.seed6","traindat.seed7","testdat.seed1","testdat.seed2","testdat.seed3","testdat.seed4","testdat.seed5","testdat.seed6","testdat.seed7"
150,"Max efficiency 0.1",993,573924826,622155577,743272423,105446687,167639725,1768155,429933984,606652814,91392346,808866193,977054479,701805237,884625356,557550330
150,"Max efficiency 0.1",994,569127486,288116864,823716153,487557442,486889547,54066842,712361687,260653142,976177081,510740933,573868705,311328858,864159554,82771905
150,"Max efficiency 0.1",995,611120870,556675192,394594951,511962426,335682768,89913713,8924249,416203409,743200592,573819678,339767691,962053271,113405625,843917876
150,"Max efficiency 0.1",996,944100305,6469688,800221866,784836242,140709475,492444335,371156279,365465830,879004182,171833591,645817121,972875643,578795803,95018615
150,"Max efficiency 0.1",997,878777478,417332512,334132343,794742027,405751684,171333363,673524496,610115135,805465462,246082465,589798278,799640629,178580795,615852433
150,"Max efficiency 0.1",998,483841565,613554779,887487972,500199480,168285730,386788000,580164441,706324288,363051502,892429393,873771435,914637941,660579202,882626951
150,"Max efficiency 0.1",999,365539117,148540031,245954906,608557703,777589727,157868243,811251566,587882129,347097125,670799710,358916951,982232017,200319227,585495706
150,"Max efficiency 0.1",1000,329054688,940481861,134205018,296023346,460768828,958355200,784468681,624768274,758161609,56280377,494304119,84923199,127423571,604897501
150,"Max efficiency 0.25",1,337800389,503512229,642983874,893153302,233285512,316117442,867287809,675032103,594156364,796989068,360232978,281255155,439231376,975044654
150,"Max efficiency 0.25",2,344539739,332556476,67144466,409650291,834040806,251967107,737237850,366460489,662629639,377622576,466948046,881307278,171317944,568807217
150,"Max efficiency 0.25",3,607960919,773591907,512694458,513473903,295360140,333189671,626408564,577243015,332995291,288426476,885966041,474438268,985904390,275765302
150,"Max efficiency 0.25",4,492205239,938174796,978176986,820048324,857377984,420711892,937285333,98969379,105150366,550507994,544915813,788428251,388342112,574599373
150,"Max efficiency 0.25",5,274376872,400665949,295707125,393912106,607786775,931025323,329829377,348011400,363431061,701683481,227111687,376498308,452258233,78116922
150,"Max efficiency 0.25",6,34440498,620836736,134686637,574574715,103035312,89473866,488642743,262832967,778047513,577719650,478969334,58588153,646661860,373378794
150,"Max efficiency 0.25",7,171523235,113171065,852223987,996938320,228174107,539755802,93792825,254410463,161159236,245574381,82027649,764266296,590146614,179850923
150,"Max efficiency 0.25",8,948187989,884015592,521940679,192893241,901205404,20919079,161970628,211416728,621880132,905933097,476298655,903096510,185509206,436206810
150,"Max efficiency 0.25",9,957690277,358327281,270292144,590771427,310033539,624544365,232917399,804583195,269441841,22934521,822815572,423777981,247950504,611807929
150,"Max efficiency 0.25",10,542073513,860603837,868788778,908349297,736881777,961171649,780430324,479231779,742160472,999798234,463694640,795797657,420970627,499955865
150,"Max efficiency 0.25",11,261024339,668630443,46382577,969312122,206987159,767861628,78920343,543158642,814871027,887034334,888882824,391701013,676243103,784545775
150,"Max efficiency 0.25",12,680016751,238263248,887700859,78652714,627295964,115678963,317856088,835815058,496979447,680441041,597751758,690953675,817491186,975563033
150,"Max efficiency 0.25",13,833181941,962318704,408838531,796478720,346944928,426574532,553488349,646171535,640942955,472928563,726627484,32906699,745351506,533051200
150,"Max efficiency 0.25",14,465691520,296349261,912093832,966635593,338178712,443303454,735146483,511114781,175423830,161378402,909192038,720663996,753198952,867065660
150,"Max efficiency 0.25",15,719148165,801909692,966808309,863017709,988851213,634035064,112535629,806829058,224937487,570801452,630838992,465683930,595137935,294482784
150,"Max efficiency 0.25",16,927169829,115647454,333898380,336416477,839156172,34306457,370507707,753221990,685258677,477224171,139636398,566713239,104870983,634205159
150,"Max efficiency 0.25",17,525590329,289886709,341016962,989587453,373829543,789229085,574137194,648244592,764705738,226607259,410624621,483673977,463789589,251916816
150,"Max efficiency 0.25",18,702222382,246114038,563447539,721962977,168902186,744248987,558696260,174979730,223312230,477866472,435563639,901318601,536910867,804113195
150,"Max efficiency 0.25",19,621271349,257544739,601682714,29206224,308532786,552476234,789744467,316565203,757103659,588072758,446815014,992042058,588395374,206122173
150,"Max efficiency 0.25",20,105325508,225576499,587967144,734419539,816043801,388600382,234715006,445443998,795316734,547578314,999217184,305508972,240191917,471764728
150,"Max efficiency 0.25",21,561057825,913413784,87127698,173919417,828081565,881292744,741457688,114685018,993730796,827433791,497868089,18527432,874816270,855990035
150,"Max efficiency 0.25",22,798389928,125507188,691567637,973305292,422014368,970976323,510159373,334152775,107116995,801393128,550373959,260579488,183810155,346118192
150,"Max efficiency 0.25",23,170137462,680655736,688806696,937568456,813853563,703504523,83862639,489872778,164567380,533173364,949323081,297660089,577540546,835587668
150,"Max efficiency 0.25",24,367745398,372134357,84153690,211722279,724132613,721521614,66920605,101539364,171083941,20304429,777033938,215595352,138258327,161267593
150,"Max efficiency 0.25",25,67440314,163186179,310723232,973970260,844860349,613594839,675653845,818711715,688793418,710913314,378876488,988208102,763594646,180843806
150,"Max efficiency 0.25",26,323926874,166737302,226529965,779302921,291322600,116421077,948201608,516876330,742694774,774819343,382657546,269768478,660903725,175025488
150,"Max efficiency 0.25",27,372996448,77312287,256729485,620075762,568191307,841534257,173282491,623263356,968872405,763888344,864516659,957198675,164565885,444638669
150,"Max efficiency 0.25",28,848066670,205226980,706059882,411186255,718284684,14751972,572305076,726071511,15997602,161071654,670390666,192160638,40152923,659395498
150,"Max efficiency 0.25",29,358819916,304085794,388614536,193839728,989278907,353517781,269589819,182070164,611947693,654199241,379649474,519368694,731178631,577246249
150,"Max efficiency 0.25",30,815831768,509642077,462251953,746303278,81779043,852018584,790376292,804564825,75300875,297311724,662541899,305411059,747343353,865334149
150,"Max efficiency 0.25",31,836432974,575014215,33938072,444597359,815774246,896577370,233146536,832732277,508598853,403128570,601741994,71436650,301666030,888906451
150,"Max efficiency 0.25",32,784756423,137647329,214146569,402301119,117579689,290609065,296361657,14388145,832639928,177075869,726413200,737599893,694259429,359746950
150,"Max efficiency 0.25",33,935283861,635547852,797064822,550128194,860925755,967652760,528881431,33260917,567001416,213633947,51844790,718605424,27692016,396434054
150,"Max efficiency 0.25",34,405093279,856152305,304991698,470170002,915725652,739354118,748009074,657604939,53239263,666408992,577179099,503839079,135901168,731170746
150,"Max efficiency 0.25",35,64317155,444855508,839394745,51055776,646817175,765857893,700080288,544039569,667871880,449812546,119751342,904558228,132640773,111830541
150,"Max efficiency 0.25",36,890026829,624902219,277454183,924039561,192739061,231957546,51636422,349702296,273088231,761922901,153844651,536171938,688442984,315554059
150,"Max efficiency 0.25",37,578200922,629035444,585933225,85906633,879774133,493109567,347875697,533926320,782583380,335974258,518488067,738777377,983942051,208873776
150,"Max efficiency 0.25",38,378404919,674256526,200064684,967335594,695119141,34776347,69761156,964414389,654488880,898502175,458108314,906946204,800172707,952235009
150,"Max efficiency 0.25",39,410352344,455030265,467428515,951098109,886983097,669767644,231834528,405230806,721718045,452657776,201219572,789280516,373460878,249157968
150,"Max efficiency 0.25",40,982084785,189754129,344371739,884238209,583548420,361467375,166941289,335563941,710722113,662373659,660210011,51933929,692234515,906495506
150,"Max efficiency 0.25",41,117195285,212208470,234994677,284513627,74638051,105115995,761225079,272183790,77781963,82487643,145755909,516230035,314106217,166126865
150,"Max efficiency 0.25",42,954967988,610377151,959125226,89561752,736533521,909574682,274764380,657275246,833821721,859989841,882664862,692587571,50952604,826384665
150,"Max efficiency 0.25",43,322858512,993033511,105464500,915687176,132075717,59147697,891744218,126261195,599361392,793262786,656525248,520679841,841686260,76668664
150,"Max efficiency 0.25",44,743945957,807392814,580653552,20923845,547187211,145436944,549015888,369869989,467766424,605228141,636600690,103801653,5837129,363534989
150,"Max efficiency 0.25",45,107213338,880269372,829040745,348964597,340021276,720852029,727253221,226006139,587148819,350033754,587976747,101730152,864315973,980208972
150,"Max efficiency 0.25",46,877899829,785946490,18648903,49685272,714771938,242133040,186500166,39458825,422219302,7523054,438091288,435135058,702302690,786935010
150,"Max efficiency 0.25",47,238895013,547864942,76964064,535630291,47507161,241492868,897672009,460200559,478834475,771903819,197099109,380827702,348436897,260434348
150,"Max efficiency 0.25",48,164058874,229925852,500812961,776553435,988128348,649348798,31933874,890470175,165823188,206188175,992172046,599571666,483782174,778643305
150,"Max efficiency 0.25",49,778614433,618085787,931236090,498856799,932431197,966448983,673083737,203179183,689269784,816571168,66250594,505422167,361360706,461268866
150,"Max efficiency 0.25",50,29462552,965043829,52920050,147500764,552107190,110944831,81856436,870617847,563477218,433012841,631595908,697795033,494160906,549372713
150,"Max efficiency 0.25",51,719982024,827667686,704513566,888908362,100260585,976637063,729698919,997781413,163687359,866863347,351399199,635648356,592409805,7586989
150,"Max efficiency 0.25",52,657500634,517684449,680801582,835850560,860998413,42927171,878643469,609693916,863620518,643614829,662801294,197846310,694149378,84583653
150,"Max efficiency 0.25",53,228719304,486268539,458670044,371194762,687952064,192370181,773477416,73269599,831902105,595739899,622453021,175385764,905156884,154403626
150,"Max efficiency 0.25",54,302841527,47236489,375057449,624099026,93514954,686508105,59340708,372904055,798789809,798030243,291848494,505200359,511167398,384906228
150,"Max efficiency 0.25",55,526055304,963156804,893725541,39736660,643327367,578976703,646895989,498734015,771456095,762188001,819878035,376325090,912639130,444778130
150,"Max efficiency 0.25",56,112455962,268675517,136632624,468520033,773440151,801760146,485736123,926167719,932594509,259848624,513504017,491434874,404007380,978812817
150,"Max efficiency 0.25",57,970208864,727253255,111562346,619503340,934242397,954097186,255798509,975995393,396678277,497854737,662240586,335335097,283347543,337144453
150,"Max efficiency 0.25",58,291321805,133842649,400292488,55440801,341679125,718253131,441062814,28973302,63431971,18840165,749919359,77286267,57773306,794916534
150,"Max efficiency 0.25",59,685773342,59003123,965989283,875070518,835275634,671892627,128424396,923990788,181238124,416768178,963484834,452675693,717982285,350393931
150,"Max efficiency 0.25",60,813662380,826583494,111275196,351633453,323171291,620700443,456060676,876722708,284967488,990830437,569852659,466313479,544384216,911184128
150,"Max efficiency 0.25",61,469127248,230461651,825961311,794753365,887481112,100994241,486997070,902545213,875990691,389255652,436302231,699891416,134477987,834715743
150,"Max efficiency 0.25",62,629478514,679896226,296524166,954533076,584522914,619456601,308812709,915024014,872267813,454177713,291503668,482934593,654357931,884962927
150,"Max efficiency 0.25",63,876803611,370385164,409134985,465577206,249482175,176811851,672780682,669388721,598009755,998872198,449308281,164014657,189712824,793920513
150,"Max efficiency 0.25",64,288244909,126787049,899173060,144067137,817834135,760466722,21239139,390228475,924208907,628854863,479501373,461165360,519079683,246700653
150,"Max efficiency 0.25",65,845512611,773910844,441504744,564249690,595287021,199505867,900624940,110914592,839219364,74443507,523048764,488765208,79827599,561182434
150,"Max efficiency 0.25",66,78507498,522986602,685470371,425047103,643799714,206194641,767724257,542956927,346518902,199793489,180177195,370981407,959504078,53294399
150,"Max efficiency 0.25",67,669057878,187961997,588596411,837076415,529685346,962982408,342437533,69192008,13188622,615108710,350797500,675841048,823201730,490669555
150,"Max efficiency 0.25",68,436977305,405217923,975719103,451760066,225158532,626607477,428454754,514419884,458373684,34930460,525625227,799335977,461795022,537986005
